111,1.658697265,1.981566757,2.272213682
112,1.658572629,1.981371815,2.271934999
113,1.658450216,1.981180359,2.271661312
114,1.658329969,1.980992298,2.271392488
115,1.65821183,1.980807541,2.271128398
116,1.658095744,1.980626002,2.270868919
117,1.657981659,1.980447599,2.27061393
118,1.657869522,1.980272249,2.270363317
119,1.657759285,1.980099876,2.270116967
120,1.657650899,1.979930405,2.269874773
121,1.657544319,1.979763763,2.269636629
122,1.657439499,1.979599878,2.269402437
123,1.657336397,1.979438685,2.269172097
124,1.65723497,1.979280117,2.268945517
125,1.657135178,1.979124109,2.268722603
126,1.657036982,1.978970602,2.268503269
127,1.656940344,1.978819535,2.268287429
128,1.656845226,1.97867085,2.268074999
129,1.656751594,1.978524491,2.2678659
130,1.656659413,1.978380405,2.267660054
131,1.656568649,1.978238539,2.267457385
132,1.65647927,1.978098842,2.267257821
133,1.656391244,1.977961264,2.267061291
134,1.656304542,1.977825758,2.266867725
135,1.656219133,1.977692277,2.266677059
136,1.656134988,1.977560777,2.266489226
137,1.65605208,1.977431212,2.266304165
138,1.655970382,1.977303542,2.266121813
139,1.655889868,1.977177724,2.265942113
140,1.655810511,1.97705372,2.265765007
141,1.655732287,1.976931489,2.265590439
142,1.655655173,1.976810994,2.265418355
143,1.655579143,1.976692198,2.265248702
144,1.655504177,1.976575066,2.265081429
145,1.655430251,1.976459563,2.264916486
146,1.655357345,1.976345655,2.264753825
147,1.655285437,1.976233309,2.2645934
148,1.655214506,1.976122494,2.264435163
149,1.655144534,1.976013178,2.264279071
150,1.6550755,1.975905331,2.264125081
151,1.655007387,1.975798924,2.26397315
152,1.654940175,1.975693928,2.263823237
153,1.654873847,1.975590315,2.263675302
154,1.654808385,1.975488058,2.263529307
155,1.654743774,1.975387131,2.263385213
156,1.654679996,1.975287508,2.263242984
157,1.654617035,1.975189163,2.263102583
158,1.654554875,1.975092073,2.262963976
159,1.654493503,1.974996213,2.262827128
160,1.654432901,1.97490156,2.262692007
161,1.654373057,1.974808092,2.262558579
162,1.654313957,1.974715786,2.262426813
163,1.654255585,1.974624621,2.262296679
164,1.654197929,1.974534576,2.262168145
165,1.654140976,1.97444563,2.262041183
166,1.654084713,1.974357764,2.261915765
167,1.654029128,1.974270957,2.261791861
168,1.653974208,1.974185191,2.261669445
169,1.653919942,1.974100447,2.26154849
170,1.653866317,1.974016708,2.261428971
171,1.653813324,1.973933954,2.261310861
172,1.653760949,1.973852169,2.261194136
173,1.653709184,1.973771337,2.261078772
174,1.653658017,1.97369144,2.260964745
175,1.653607437,1.973612462,2.260852032
176,1.653557435,1.973534388,2.26074061
177,1.653508002,1.973457202,2.260630458
178,1.653459126,1.973380889,2.260521554
179,1.6534108,1.973305434,2.260413876
180,1.653363013,1.973230823,2.260307404
181,1.653315758,1.973157042,2.260202118
182,1.653269024,1.973084077,2.260097999
183,1.653222803,1.973011915,2.259995026
184,1.653177088,1.972940542,2.259893182
185,1.653131869,1.972869946,2.259792447
186,1.653087138,1.972800114,2.259692804
187,1.653042889,1.972731033,2.259594234
188,1.652999113,1.972662692,2.259496722
189,1.652955802,1.972595079,2.259400249
190,1.652912949,1.972528182,2.2593048
191,1.652870547,1.97246199,2.259210357
192,1.652828589,1.972396491,2.259116906
193,1.652787068,1.972331676,2.259024431
194,1.652745977,1.972267533,2.258932916
195,1.65270531,1.972204051,2.258842347
196,1.652665059,1.972141222,2.258752708
197,1.652625219,1.972079034,2.258663987
198,1.652585784,1.972017478,2.258576168
199,1.652546746,1.971956544,2.258489238
200,1.652508101,1.971896224,2.258403184
201,1.652469842,1.971836507,2.258317992
202,1.652431964,1.971777385,2.25823365
203,1.65239446,1.971718848,2.258150145
204,1.652357326,1.971660889,2.258067464
205,1.652320556,1.971603499,2.257985596
206,1.652284144,1.971546669,2.257904528
207,1.652248086,1.971490392,2.257824248
208,1.652212376,1.971434659,2.257744747
209,1.652177009,1.971379462,2.257666011
210,1.652141981,1.971324793,2.25758803
211,1.652107286,1.971270646,2.257510794
212,1.65207292,1.971217013,2.257434291
213,1.652038878,1.971163885,2.257358511
214,1.652005156,1.971111258,2.257283444
215,1.651971748,1.971059122,2.257209081
216,1.651938651,1.971007472,2.25713541
217,1.651905861,1.970956301,2.257062423
218,1.651873373,1.970905601,2.256990111
219,1.651841182,1.970855367,2.256918463
220,1.651809286,1.970805592,2.25684747
221,1.651777679,1.97075627,2.256777124
222,1.651746359,1.970707395,2.256707417
223,1.65171532,1.970658961,2.256638338
224,1.65168456,1.970610961,2.25656988
225,1.651654074,1.97056339,2.256502035
226,1.651623859,1.970516243,2.256434794
227,1.651593912,1.970469513,2.256368149
228,1.651564228,1.970423195,2.256302092
229,1.651534805,1.970377283,2.256236616
230,1.651505638,1.970331773,2.256171713
231,1.651476725,1.970286659,2.256107376
232,1.651448062,1.970241936,2.256043596
233,1.651419647,1.970197599,2.255980368
234,1.651391475,1.970153643,2.255917683
235,1.651363544,1.970110062,2.255855535
236,1.65133585,1.970066853,2.255793917
237,1.651308391,1.97002401,2.255732822
238,1.651281164,1.96998153,2.255672243
239,1.651254165,1.969939406,2.255612175
240,1.651227393,1.969897635,2.25555261
241,1.651200843,1.969856213,2.255493543
242,1.651174514,1.969815134,2.255434966
243,1.651148402,1.969774395,2.255376875
244,1.651122505,1.969733992,2.255319263
245,1.65109682,1.969693921,2.255262123
246,1.651071345,1.969654176,2.255205451
247,1.651046077,1.969614755,2.255149241
248,1.651021013,1.969575654,2.255093486
249,1.650996152,1.969536868,2.255038182
250,1.65097149,1.969498393,2.254983323
251,1.650947025,1.969460227,2.254928904
252,1.650922755,1.969422365,2.254874919
253,1.650898678,1.969384804,2.254821363
254,1.650874791,1.96934754,2.254768231
255,1.650851092,1.96931057,2.254715519
256,1.650827579,1.96927389,2.25466322
257,1.65080425,1.969237496,2.254611331
258,1.650781102,1.969201386,2.254559846
259,1.650758134,1.969165556,2.254508761
260,1.650735342,1.969130003,2.254458072
261,1.650712727,1.969094724,2.254407773
262,1.650690284,1.969059715,2.25435786
263,1.650668012,1.969024974,2.254308328
264,1.65064591,1.968990497,2.254259174
265,1.650623976,1.968956281,2.254210393
266,1.650602207,1.968922324,2.254161981
267,1.650580601,1.968888622,2.254113933
268,1.650559157,1.968855173,2.254066246
269,1.650537873,1.968821974,2.254018915
270,1.650516748,1.968789022,2.253971937
271,1.650495779,1.968756314,2.253925308
272,1.650474964,1.968723847,2.253879023
273,1.650454303,1.96869162,2.253833078
274,1.650433793,1.968659628,2.253787472
275,1.650413433,1.968627871,2.253742198
276,1.65039322,1.968596344,2.253697254
277,1.650373154,1.968565046,2.253652637
278,1.650353233,1.968533975,2.253608342
279,1.650333455,1.968503127,2.253564366
280,1.650313819,1.9684725,2.253520706
281,1.650294323,1.968442092,2.253477359
282,1.650274966,1.968411901,2.25343432
283,1.650255746,1.968381923,2.253391588
284,1.650236662,1.968352158,2.253349157
285,1.650217713,1.968322603,2.253307026
286,1.650198896,1.968293255,2.253265191
287,1.650180211,1.968264113,2.253223649
288,1.650161656,1.968235174,2.253182397
289,1.650143229,1.968206436,2.253141432
290,1.650124931,1.968177896,2.253100751
291,1.650106758,1.968149554,2.253060351
292,1.650088711,1.968121407,2.253020229
293,1.650070786,1.968093453,2.252980382
294,1.650052985,1.968065689,2.252940807
295,1.650035304,1.968038115,2.252901502
296,1.650017743,1.968010728,2.252862464
297,1.650000301,1.967983525,2.252823691
298,1.649982976,1.967956506,2.252785178
299,1.649965767,1.967929669,2.252746925
300,1.649948674,1.967903011,2.252708928
301,1.649931694,1.967876531,2.252671184
302,1.649914828,1.967850227,2.252633692
303,1.649898073,1.967824098,2.252596448
304,1.649881428,1.967798141,2.252559451
305,1.649864893,1.967772355,2.252522697
306,1.649848466,1.967746738,2.252486185
307,1.649832147,1.967721288,2.252449911
308,1.649815934,1.967696005,2.252413875
309,1.649799826,1.967670885,2.252378072
310,1.649783823,1.967645929,2.252342502
311,1.649767922,1.967621133,2.252307161
312,1.649752124,1.967596497,2.252272049
313,1.649736428,1.967572019,2.252237161
314,1.649720831,1.967547698,2.252202497
315,1.649705334,1.967523532,2.252168054
316,1.649689935,1.967499519,2.25213383
317,1.649674634,1.967475658,2.252099822
318,1.649659429,1.967451948,2.25206603
319,1.649644319,1.967428387,2.25203245
320,1.649629305,1.967404974,2.251999082
321,1.649614384,1.967381707,2.251965922
322,1.649599556,1.967358585,2.251932969
323,1.64958482,1.967335607,2.251900221
324,1.649570176,1.967312772,2.251867676
325,1.649555622,1.967290077,2.251835332
326,1.649541157,1.967267522,2.251803187
327,1.649526781,1.967245106,2.25177124
328,1.649512493,1.967222827,2.251739489
329,1.649498293,1.967200683,2.251707932
330,1.649484178,1.967178675,2.251676566
331,1.649470149,1.9671568,2.251645391
332,1.649456205,1.967135057,2.251614405
333,1.649442344,1.967113445,2.251583605
334,1.649428567,1.967091963,2.251552991
335,1.649414873,1.96707061,2.25152256
336,1.64940126,1.967049384,2.251492311
337,1.649387728,1.967028285,2.251462243
338,1.649374276,1.967007311,2.251432353
339,1.649360905,1.966986461,2.25140264
340,1.649347611,1.966965734,2.251373103
341,1.649334397,1.966945129,2.25134374
342,1.649321259,1.966924645,2.251314549
343,1.649308199,1.966904281,2.251285529
344,1.649295214,1.966884036,2.251256679
345,1.649282305,1.966863909,2.251227997
346,1.649269471,1.966843898,2.251199481
347,1.649256711,1.966824003,2.25117113
348,1.649244024,1.966804223,2.251142942
349,1.649231411,1.966784557,2.251114917
350,1.64921887,1.966765003,2.251087053
351,1.6492064,1.966745561,2.251059348
352,1.649194001,1.96672623,2.251031801
353,1.649181673,1.966707009,2.251004411
354,1.649169415,1.966687896,2.250977176
355,1.649157226,1.966668892,2.250950096
356,1.649145105,1.966649995,2.250923168
357,1.649133053,1.966631204,2.250896391
358,1.649121068,1.966612519,2.250869765
359,1.64910915,1.966593938,2.250843288
360,1.649097298,1.96657546,2.250816958
361,1.649085513,1.966557085,2.250790775
362,1.649073792,1.966538813,2.250764737
363,1.649062137,1.966520641,2.250738843
364,1.649050545,1.966502569,2.250713092
365,1.649039017,1.966484596,2.250687483
366,1.649027553,1.966466722,2.250662014
367,1.649016151,1.966448946,2.250636685
368,1.649004811,1.966431267,2.250611493
369,1.648993533,1.966413684,2.250586439
370,1.648982315,1.966396196,2.250561521
371,1.648971159,1.966378803,2.250536737
372,1.648960062,1.966361504,2.250512088
373,1.648949026,1.966344297,2.250487571
374,1.648938048,1.966327183,2.250463185
375,1.648927129,1.966310161,2.250438931
376,1.648916269,1.966293229,2.250414805
377,1.648905466,1.966276388,2.250390808
378,1.64889472,1.966259636,2.250366939
379,1.648884031,1.966242972,2.250343196
380,1.648873399,1.966226397,2.250319579
381,1.648862822,1.966209908,2.250296086
382,1.648852302,1.966193507,2.250272716
383,1.648841836,1.966177191,2.250249469
384,1.648831425,1.966160961,2.250226343
385,1.648821068,1.966144815,2.250203338
386,1.648810764,1.966128753,2.250180453
387,1.648800515,1.966112774,2.250157687
388,1.648790318,1.966096878,2.250135038
389,1.648780173,1.966081064,2.250112506
390,1.648770081,1.966065331,2.25009009
391,1.648760041,1.966049679,2.250067789
392,1.648750052,1.966034107,2.250045602
393,1.648740114,1.966018615,2.250023529
394,1.648730226,1.966003201,2.250001568
395,1.648720389,1.965987866,2.249979719
396,1.648710601,1.965972608,2.24995798
397,1.648700863,1.965957428,2.249936352
398,1.648691174,1.965942324,2.249914832
399,1.648681534,1.965927296,2.249893421
400,1.648671941,1.965912343,2.249872117
401,1.648662397,1.965897465,2.24985092
402,1.648652901,1.965882662,2.249829829
403,1.648643451,1.965867932,2.249808842
404,1.648634049,1.965853275,2.24978796
405,1.648624693,1.965838691,2.249767182
406,1.648615383,1.965824178,2.249746506
407,1.64860612,1.965809738,2.249725932
408,1.648596901,1.965795368,2.24970546
409,1.648587728,1.965781069,2.249685087
410,1.6485786,1.96576684,2.249664815
411,1.648569516,1.96575268,2.249644642
412,1.648560477,1.965738589,2.249624566
413,1.648551481,1.965724567,2.249604589
414,1.648542529,1.965710612,2.249584708
415,1.64853362,1.965696725,2.249564923
416,1.648524754,1.965682905,2.249545234
417,1.64851593,1.965669151,2.24952564
418,1.648507149,1.965655464,2.24950614
419,1.64849841,1.965641842,2.249486733
420,1.648489713,1.965628284,2.249467418
421,1.648481057,1.965614792,2.249448196
422,1.648472442,1.965601364,2.249429066
423,1.648463868,1.965587999,2.249410026
424,1.648455335,1.965574698,2.249391076
425,1.648446842,1.965561459,2.249372216
426,1.648438388,1.965548282,2.249353444
427,1.648429975,1.965535168,2.249334761
428,1.648421601,1.965522115,2.249316165
429,1.648413266,1.965509123,2.249297656
430,1.648404969,1.965496192,2.249279234
431,1.648396712,1.96548332,2.249260898
432,1.648388493,1.965470509,2.249242646
433,1.648380311,1.965457757,2.249224479
434,1.648372168,1.965445064,2.249206397
435,1.648364062,1.965432429,2.249188397
436,1.648355993,1.965419852,2.249170481
437,1.648347961,1.965407333,2.249152647
438,1.648339967,1.965394872,2.249134894
439,1.648332008,1.965382467,2.249117223
440,1.648324086,1.965370119,2.249099632
441,1.6483162,1.965357827,2.249082121
442,1.648308349,1.965345591,2.24906469
443,1.648300534,1.96533341,2.249047337
444,1.648292755,1.965321285,2.249030064
445,1.64828501,1.965309213,2.249012868
446,1.648277301,1.965297197,2.248995749
447,1.648269625,1.965285234,2.248978707
448,1.648261984,1.965273324,2.248961742
449,1.648254378,1.965261468,2.248944852
450,1.648246805,1.965249665,2.248928038
451,1.648239266,1.965237914,2.248911298
452,1.64823176,1.965226215,2.248894633
453,1.648224287,1.965214568,2.248878041
454,1.648216847,1.965202973,2.248861523
455,1.648209441,1.965191428,2.248845078
456,1.648202066,1.965179935,2.248828705
457,1.648194724,1.965168491,2.248812404
458,1.648187415,1.965157098,2.248796174
459,1.648180137,1.965145755,2.248780016
460,1.64817289,1.965134461,2.248763927
461,1.648165676,1.965123216,2.248747909
462,1.648158492,1.96511202,2.248731961
463,1.64815134,1.965100873,2.248716081
464,1.648144219,1.965089774,2.24870027
465,1.648137128,1.965078722,2.248684528
466,1.648130068,1.965067718,2.248668853
467,1.648123038,1.965056762,2.248653245
468,1.648116038,1.965045852,2.248637705
469,1.648109068,1.965034989,2.24862223
470,1.648102128,1.965024172,2.248606822
471,1.648095217,1.965013401,2.24859148
472,1.648088336,1.965002676,2.248576203
473,1.648081483,1.964991997,2.24856099
474,1.64807466,1.964981363,2.248545842
475,1.648067866,1.964970773,2.248530758
476,1.6480611,1.964960229,2.248515737
477,1.648054362,1.964949728,2.24850078
478,1.648047653,1.964939272,2.248485885
479,1.648040972,1.964928859,2.248471053
480,1.648034319,1.96491849,2.248456283
481,1.648027693,1.964908164,2.248441574
482,1.648021096,1.964897881,2.248426927
483,1.648014525,1.964887641,2.24841234
484,1.648007982,1.964877443,2.248397814
485,1.648001465,1.964867287,2.248383348
486,1.647994976,1.964857173,2.248368942
487,1.647988513,1.964847101,2.248354595
488,1.647982077,1.96483707,2.248340307
489,1.647975667,1.96482708,2.248326078
490,1.647969283,1.964817132,2.248311906
491,1.647962926,1.964807223,2.248297793
492,1.647956594,1.964797356,2.248283737
493,1.647950288,1.964787528,2.248269739
494,1.647944008,1.96477774,2.248255797
495,1.647937753,1.964767992,2.248241912
496,1.647931523,1.964758283,2.248228083
497,1.647925318,1.964748614,2.24821431
498,1.647919139,1.964738983,2.248200592
499,1.647912984,1.964729391,2.248186929
500,1.647906854,1.964719837,2.248173322
501,1.647900748,1.964710322,2.248159768
502,1.647894667,1.964700845,2.248146269
503,1.64788861,1.964691405,2.248132824
504,1.647882577,1.964682003,2.248119432
505,1.647876568,1.964672639,2.248106093
506,1.647870583,1.964663311,2.248092807
507,1.647864621,1.964654021,2.248079574
508,1.647858683,1.964644767,2.248066393
509,1.647852769,1.964635549,2.248053264
510,1.647846877,1.964626368,2.248040187
511,1.647841009,1.964617222,2.248027161
512,1.647835164,1.964608113,2.248014186
513,1.647829341,1.964599039,2.248001262
514,1.647823541,1.96459,2.247988388
515,1.647817764,1.964580997,2.247975564
516,1.647812009,1.964572029,2.24796279
517,1.647806277,1.964563095,2.247950066
518,1.647800566,1.964554196,2.247937391
519,1.647794878,1.964545331,2.247924764
520,1.647789211,1.964536501,2.247912187
521,1.647783567,1.964527705,2.247899658
522,1.647777944,1.964518942,2.247887177
523,1.647772343,1.964510213,2.247874744
524,1.647766763,1.964501517,2.247862359
525,1.647761204,1.964492854,2.247850021
526,1.647755666,1.964484225,2.24783773
527,1.64775015,1.964475628,2.247825486
528,1.647744654,1.964467064,2.247813288
529,1.64773918,1.964458533,2.247801136
530,1.647733726,1.964450033,2.247789031
531,1.647728292,1.964441566,2.247776971
532,1.647722879,1.964433131,2.247764957
533,1.647717487,1.964424727,2.247752987
534,1.647712114,1.964416355,2.247741063
535,1.647706762,1.964408014,2.247729184
536,1.64770143,1.964399705,2.247717349
537,1.647696117,1.964391426,2.247705558
538,1.647690825,1.964383179,2.247693811
539,1.647685552,1.964374962,2.247682108
540,1.647680298,1.964366775,2.247670448
541,1.647675064,1.964358619,2.247658831
542,1.64766985,1.964350493,2.247647258
543,1.647664655,1.964342397,2.247635727
544,1.647659478,1.964334331,2.247624239
545,1.647654321,1.964326294,2.247612793
546,1.647649183,1.964318287,2.247601389
547,1.647644063,1.964310309,2.247590027
548,1.647638963,1.964302361,2.247578706
549,1.647633881,1.964294442,2.247567427
550,1.647628817,1.964286551,2.247556189
551,1.647623772,1.964278689,2.247544991
552,1.647618745,1.964270856,2.247533835
553,1.647613736,1.964263051,2.247522719
554,1.647608746,1.964255274,2.247511643
555,1.647603773,1.964247525,2.247500607
556,1.647598819,1.964239805,2.247489611
557,1.647593882,1.964232112,2.247478654
558,1.647588963,1.964224446,2.247467737
559,1.647584061,1.964216809,2.247456859
560,1.647579178,1.964209198,2.24744602
561,1.647574311,1.964201615,2.24743522
562,1.647569462,1.964194059,2.247424459
563,1.64756463,1.964186529,2.247413735
564,1.647559815,1.964179027,2.24740305
565,1.647555018,1.964171551,2.247392403
566,1.647550237,1.964164101,2.247381793
567,1.647545473,1.964156678,2.247371221
568,1.647540727,1.964149281,2.247360686
569,1.647535996,1.96414191,2.247350189
570,1.647531283,1.964134565,2.247339728
571,1.647526586,1.964127246,2.247329304
572,1.647521905,1.964119952,2.247318916
573,1.647517241,1.964112684,2.247308565
574,1.647512593,1.964105441,2.24729825
575,1.647507961,1.964098224,2.247287971
576,1.647503345,1.964091032,2.247277728
577,1.647498746,1.964083864,2.247267521
578,1.647494162,1.964076722,2.247257348
579,1.647489594,1.964069604,2.247247211
580,1.647485042,1.964062511,2.24723711
581,1.647480506,1.964055442,2.247227042
582,1.647475985,1.964048398,2.24721701
583,1.64747148,1.964041377,2.247207012
584,1.64746699,1.964034381,2.247197049
585,1.647462515,1.964027409,2.247187119
586,1.647458056,1.964020461,2.247177224
587,1.647453612,1.964013537,2.247167362
588,1.647449184,1.964006636,2.247157534
589,1.64744477,1.963999758,2.24714774
590,1.647440371,1.963992904,2.247137978
591,1.647435987,1.963986073,2.24712825
592,1.647431618,1.963979265,2.247118555
593,1.647427264,1.963972481,2.247108893
594,1.647422925,1.963965719,2.247099263
595,1.6474186,1.96395898,2.247089665
596,1.647414289,1.963952263,2.2470801
597,1.647409993,1.963945569,2.247070567
598,1.647405712,1.963938898,2.247061066
599,1.647401445,1.963932249,2.247051597
600,1.647397192,1.963925622,2.24704216
601,1.647392953,1.963919017,2.247032754
602,1.647388728,1.963912434,2.247023379
603,1.647384518,1.963905873,2.247014035
604,1.647380321,1.963899334,2.247004723
605,1.647376138,1.963892817,2.246995441
606,1.647371969,1.963886321,2.24698619
607,1.647367814,1.963879846,2.24697697
608,1.647363672,1.963873393,2.246967779
609,1.647359545,1.963866961,2.24695862
610,1.64735543,1.96386055,2.24694949
611,1.647351329,1.963854161,2.24694039
612,1.647347242,1.963847792,2.24693132
613,1.647343168,1.963841444,2.24692228
614,1.647339107,1.963835116,2.246913269
615,1.64733506,1.96382881,2.246904288
616,1.647331025,1.963822523,2.246895336
617,1.647327004,1.963816258,2.246886413
618,1.647322996,1.963810012,2.246877519
619,1.647319,1.963803787,2.246868653
620,1.647315018,1.963797582,2.246859817
621,1.647311048,1.963791397,2.246851009
622,1.647307092,1.963785232,2.246842229
623,1.647303147,1.963779086,2.246833477
624,1.647299216,1.963772961,2.246824754
625,1.647295297,1.963766855,2.246816059
626,1.647291391,1.963760768,2.246807391
627,1.647287497,1.963754701,2.246798751
628,1.647283616,1.963748654,2.246790139
629,1.647279747,1.963742625,2.246781554
630,1.64727589,1.963736616,2.246772997
631,1.647272046,1.963730626,2.246764466
632,1.647268214,1.963724655,2.246755963
633,1.647264393,1.963718703,2.246747487
634,1.647260585,1.963712769,2.246739037
635,1.647256789,1.963706855,2.246730614
636,1.647253005,1.963700959,2.246722218
637,1.647249233,1.963695081,2.246713848
638,1.647245473,1.963689222,2.246705505
639,1.647241724,1.963683381,2.246697187
640,1.647237987,1.963677559,2.246688896
641,1.647234262,1.963671755,2.24668063
642,1.647230549,1.963665969,2.246672391
643,1.647226847,1.963660201,2.246664177
644,1.647223156,1.963654451,2.246655989
645,1.647219477,1.963648718,2.246647826
646,1.64721581,1.963643004,2.246639688
647,1.647212153,1.963637307,2.246631576
648,1.647208508,1.963631628,2.246623488
649,1.647204875,1.963625967,2.246615426
650,1.647201252,1.963620322,2.246607389
651,1.647197641,1.963614696,2.246599376
652,1.647194041,1.963609086,2.246591388
653,1.647190451,1.963603494,2.246583424
654,1.647186873,1.963597919,2.246575485
655,1.647183306,1.963592361,2.24656757
656,1.647179749,1.96358682,2.24655968
657,1.647176204,1.963581295,2.246551813
658,1.647172669,1.963575788,2.246543971
659,1.647169145,1.963570297,2.246536152
660,1.647165632,1.963564823,2.246528357
661,1.647162129,1.963559366,2.246520585
662,1.647158637,1.963553925,2.246512838
663,1.647155156,1.963548501,2.246505113
664,1.647151685,1.963543093,2.246497412
665,1.647148224,1.963537701,2.246489734
666,1.647144774,1.963532325,2.246482079
667,1.647141334,1.963526966,2.246474447
668,1.647137905,1.963521623,2.246466839
669,1.647134485,1.963516295,2.246459252
670,1.647131076,1.963510984,2.246451689
671,1.647127677,1.963505688,2.246444148
672,1.647124289,1.963500409,2.24643663
673,1.64712091,1.963495145,2.246429134
674,1.647117542,1.963489896,2.24642166
675,1.647114183,1.963484664,2.246414209
676,1.647110834,1.963479446,2.24640678
677,1.647107496,1.963474244,2.246399372
678,1.647104167,1.963469058,2.246391987
679,1.647100848,1.963463887,2.246384623
680,1.647097538,1.963458731,2.246377281
681,1.647094239,1.96345359,2.246369961
682,1.647090949,1.963448464,2.246362662
683,1.647087669,1.963443354,2.246355385
684,1.647084398,1.963438258,2.246348129
685,1.647081137,1.963433177,2.246340894
686,1.647077886,1.963428112,2.24633368
687,1.647074644,1.96342306,2.246326487
688,1.647071411,1.963418024,2.246319316
689,1.647068188,1.963413002,2.246312165
690,1.647064974,1.963407995,2.246305035
691,1.647061769,1.963403002,2.246297925
692,1.647058574,1.963398024,2.246290836
693,1.647055388,1.96339306,2.246283768
694,1.647052211,1.963388111,2.24627672
695,1.647049044,1.963383175,2.246269693
696,1.647045885,1.963378254,2.246262685
697,1.647042736,1.963373348,2.246255698
698,1.647039595,1.963368455,2.246248731
699,1.647036464,1.963363576,2.246241784
700,1.647033341,1.963358711,2.246234856
701,1.647030228,1.96335386,2.246227949
702,1.647027123,1.963349023,2.246221061
703,1.647024027,1.9633442,2.246214193
704,1.64702094,1.96333939,2.246207345
